driverId,lap,position,time_x,milliseconds,DriverName2,circuitId
30,1,1,01:34.9,94877,Schumacher,3
30,2,1,01:31.7,91670,Schumacher,3
30,3,1,01:31.1,91093,Schumacher,3
30,4,1,01:31.0,91040,Schumacher,3
30,5,1,01:30.7,90669,Schumacher,3
30,6,1,01:31.5,91464,Schumacher,3
30,7,1,01:30.3,90252,Schumacher,3
30,8,1,01:30.7,90748,Schumacher,3
30,9,1,01:33.5,93529,Schumacher,3
30,10,6,01:54.4,114384,Schumacher,3
30,11,2,01:32.3,92266,Schumacher,3
30,12,1,01:32.1,92099,Schumacher,3
30,13,1,01:31.6,91612,Schumacher,3
30,14,1,01:32.0,91950,Schumacher,3
30,15,1,01:31.8,91819,Schumacher,3
30,16,1,01:31.7,91697,Schumacher,3
30,17,1,01:31.4,91412,Schumacher,3
30,18,1,01:31.2,91227,Schumacher,3
30,19,1,01:31.5,91489,Schumacher,3
30,20,1,01:31.4,91438,Schumacher,3
30,21,1,01:30.9,90875,Schumacher,3
30,22,1,01:31.4,91434,Schumacher,3
30,23,1,01:31.2,91215,Schumacher,3
30,24,1,01:34.1,94109,Schumacher,3
30,25,3,01:55.4,115447,Schumacher,3
30,26,3,01:31.4,91419,Schumacher,3
30,27,2,01:31.8,91781,Schumacher,3
30,28,1,01:32.6,92561,Schumacher,3
30,29,1,01:31.9,91931,Schumacher,3
30,30,1,01:31.9,91909,Schumacher,3
30,31,1,01:31.6,91636,Schumacher,3
30,32,1,01:31.3,91333,Schumacher,3
30,33,1,01:31.5,91458,Schumacher,3
30,34,1,01:31.1,91101,Schumacher,3
30,35,1,01:31.4,91410,Schumacher,3
30,36,1,01:31.6,91599,Schumacher,3
30,37,1,01:31.5,91471,Schumacher,3
30,38,1,01:31.8,91756,Schumacher,3
30,39,1,01:32.5,92487,Schumacher,3
30,40,1,01:31.0,90962,Schumacher,3
30,41,1,01:33.8,93790,Schumacher,3
30,42,2,01:55.4,115380,Schumacher,3
30,43,2,01:32.5,92515,Schumacher,3
30,44,1,01:31.9,91885,Schumacher,3
30,45,1,01:32.6,92608,Schumacher,3
30,46,1,01:32.1,92088,Schumacher,3
30,47,1,01:31.8,91773,Schumacher,3
30,48,1,01:32.2,92219,Schumacher,3
30,49,1,01:32.0,91990,Schumacher,3
30,50,1,01:32.3,92332,Schumacher,3
30,51,1,01:32.1,92093,Schumacher,3
30,52,1,01:32.3,92285,Schumacher,3
30,53,1,01:32.8,92791,Schumacher,3
30,54,1,01:31.9,91901,Schumacher,3
30,55,1,01:31.0,90983,Schumacher,3
30,56,1,01:33.8,93753,Schumacher,3
30,57,1,01:39.9,99860,Schumacher,3
22,1,2,01:36.4,96420,Barrichello,3
22,2,2,01:32.9,92860,Barrichello,3
22,3,2,01:31.7,91674,Barrichello,3
22,4,2,01:31.4,91422,Barrichello,3
22,5,2,01:31.4,91416,Barrichello,3
22,6,2,01:31.2,91215,Barrichello,3
22,7,2,01:31.2,91152,Barrichello,3
22,8,2,01:31.0,91042,Barrichello,3
22,9,2,01:31.2,91222,Barrichello,3
22,10,1,01:33.2,93198,Barrichello,3
22,11,4,02:01.1,121072,Barrichello,3
22,12,3,01:32.1,92104,Barrichello,3
22,13,2,01:32.6,92642,Barrichello,3
22,14,2,01:32.1,92106,Barrichello,3
22,15,2,01:32.0,92029,Barrichello,3
22,16,2,01:31.8,91766,Barrichello,3
22,17,2,01:32.1,92119,Barrichello,3
22,18,2,01:32.0,92030,Barrichello,3
22,19,2,01:31.6,91551,Barrichello,3
22,20,2,01:31.2,91246,Barrichello,3
22,21,2,01:31.3,91316,Barrichello,3
22,22,2,01:31.5,91495,Barrichello,3
22,23,2,01:31.9,91938,Barrichello,3
22,24,2,01:31.4,91381,Barrichello,3
22,25,1,01:31.3,91256,Barrichello,3
22,26,1,01:32.2,92182,Barrichello,3
22,27,1,01:33.2,93160,Barrichello,3
22,28,2,01:54.7,114722,Barrichello,3
22,29,2,01:30.9,90876,Barrichello,3
22,30,2,01:31.2,91237,Barrichello,3
22,31,2,01:31.5,91528,Barrichello,3
22,32,2,01:31.7,91677,Barrichello,3
22,33,2,01:32.1,92115,Barrichello,3
22,34,2,01:31.9,91926,Barrichello,3
22,35,2,01:31.9,91936,Barrichello,3
22,36,2,01:31.5,91507,Barrichello,3
