statusId,year
1,1992
1,1992
1,1992
1,1992
1,1992
11,1992
11,1992
11,1992
7,1992
13,1992
5,1992
7,1992
10,1992
37,1992
20,1992
6,1992
5,1992
5,1992
5,1992
69,1992
10,1992
5,1992
5,1992
5,1992
22,1992
8,1992
81,1992
81,1992
1,1992
1,1992
11,1992
11,1992
11,1992
11,1992
12,1992
12,1992
12,1992
13,1992
13,1992
13,1992
13,1992
13,1992
68,1992
6,1992
5,1992
20,1992
4,1992
29,1992
5,1992
6,1992
5,1992
10,1992
20,1992
3,1992
1,1992
1,1992
1,1992
11,1992
11,1992
11,1992
11,1992
11,1992
11,1992
11,1992
11,1992
11,1992
12,1992
12,1992
12,1992
5,1992
5,1992
4,1992
5,1992
8,1992
20,1992
6,1992
6,1992
20,1992
6,1992
5,1992
1,1992
1,1992
1,1992
11,1992
11,1992
11,1992
11,1992
12,1992
12,1992
12,1992
12,1992
13,1992
14,1992
6,1992
6,1992
69,1992
5,1992
24,1992
5,1992
4,1992
4,1992
20,1992
5,1992
5,1992
3,1992
3,1992
1,1991
1,1991
1,1991
1,1991
11,1991
12,1991
13,1991
14,1991
5,1991
5,1991
18,1991
6,1991
5,1991
6,1991
4,1991
5,1991
6,1991
5,1991
48,1991
6,1991
6,1991
20,1991
6,1991
6,1991
6,1991
5,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
97,1991
97,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
11,1991
12,1991
13,1991
13,1991
13,1991
14,1991
69,1991
6,1991
5,1991
20,1991
5,1991
21,1991
10,1991
5,1991
6,1991
7,1991
20,1991
68,1991
22,1991
48,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
97,1991
97,1991
1,1991
1,1991
11,1991
12,1991
13,1991
13,1991
13,1991
13,1991
60,1991
14,1991
14,1991
5,1991
5,1991
7,1991
6,1991
22,1991
20,1991
5,1991
10,1991
7,1991
6,1991
20,1991
20,1991
20,1991
4,1991
20,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
97,1991
97,1991
1,1991
1,1991
1,1991
11,1991
11,1991
11,1991
12,1991
12,1991
12,1991
12,1991
13,1991
16,1991
44,1991
6,1991
37,1991
5,1991
20,1991
20,1991
5,1991
20,1991
5,1991
37,1991
23,1991
6,1991
20,1991
22,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
97,1991
97,1991
1,1991
1,1991
1,1991
1,1991
1,1991
10,1991
11,1991
11,1991
11,1991
12,1991
5,1991
5,1991
37,1991
5,1991
5,1991
6,1991
6,1991
5,1991
91,1991
20,1991
5,1991
20,1991
22,1991
98,1991
95,1991
37,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
97,1991
97,1991
1,1991
1,1991
1,1991
11,1991
11,1991
11,1991
11,1991
12,1991
12,1991
12,1991
12,1991
13,1991
5,1991
20,1991
6,1991
67,1991
8,1991
5,1991
5,1991
36,1991
5,1991
91,1991
5,1991
5,1991
5,1991
20,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
97,1991
97,1991
1,1991
1,1991
1,1991
1,1991
11,1991
11,1991
12,1991
12,1991
12,1991
12,1991
12,1991
13,1991
68,1991
6,1991
44,1991
7,1991
27,1991
20,1991
7,1991
6,1991
6,1991
20,1991
4,1991
20,1991
5,1991
20,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
97,1991
97,1991
1,1991
1,1991
1,1991
60,1991
11,1991
11,1991
11,1991
11,1991
11,1991
12,1991
12,1991
12,1991
13,1991
51,1991
5,1991
20,1991
4,1991
4,1991
5,1991
37,1991
7,1991
83,1991
6,1991
7,1991
20,1991
4,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
97,1991
97,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
60,1991
11,1991
11,1991
11,1991
12,1991
12,1991
14,1991
20,1991
5,1991
5,1991
5,1991
6,1991
5,1991
6,1991
5,1991
5,1991
24,1991
24,1991
7,1991
20,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
97,1991
97,1991
1,1991
1,1991
1,1991
1,1991
1,1991
11,1991
11,1991
11,1991
11,1991
12,1991
12,1991
12,1991
12,1991
13,1991
13,1991
13,1991
5,1991
5,1991
27,1991
68,1991
5,1991
6,1991
5,1991
5,1991
5,1991
5,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
97,1991
97,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
11,1991
11,1991
11,1991
11,1991
6,1991
5,1991
44,1991
51,1991
5,1991
6,1991
5,1991
5,1991
10,1991
6,1991
5,1991
20,1991
95,1991
5,1991
8,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
97,1991
97,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
11,1991
11,1991
11,1991
11,1991
11,1991
14,1991
14,1991
15,1991
5,1991
25,1991
5,1991
5,1991
6,1991
37,1991
5,1991
20,1991
20,1991
20,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
97,1991
97,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
11,1991
11,1991
11,1991
11,1991
11,1991
12,1991
13,1991
13,1991
13,1991
13,1991
20,1991
5,1991
2,1991
7,1991
5,1991
5,1991
5,1991
6,1991
22,1991
5,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
97,1991
97,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
11,1991
11,1991
11,1991
12,1991
12,1991
12,1991
12,1991
4,1991
13,1991
13,1991
13,1991
5,1991
10,1991
10,1991
5,1991
10,1991
20,1991
4,1991
4,1991
4,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
97,1991
1,1991
1,1991
1,1991
1,1991
11,1991
11,1991
11,1991
11,1991
11,1991
12,1991
13,1991
91,1991
10,1991
5,1991
5,1991
20,1991
5,1991
36,1991
20,1991
6,1991
5,1991
3,1991
3,1991
3,1991
3,1991
5,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
1,1991
11,1991
11,1991
11,1991
11,1991
11,1991
12,1991
12,1991
20,1991
20,1991
3,1991
20,1991
3,1991
20,1991
81,1991
81,1991
81,1991
81,1991
97,1991
97,1991
1,1990
1,1990
1,1990
1,1990
1,1990
11,1990
11,1990
11,1990
11,1990
12,1990
12,1990
12,1990
15,1990
16,1990
68,1990
23,1990
8,1990
8,1990
3,1990
4,1990
5,1990
44,1990
10,1990
6,1990
37,1990
6,1990
2,1990
81,1990
81,1990
81,1990
97,1990
97,1990
97,1990
97,1990
97,1990
1,1990
1,1990
1,1990
1,1990
11,1990
11,1990
11,1990
11,1990
12,1990
29,1990
13,1990
13,1990
51,1990
17,1990
8,1990
20,1990
20,1990
5,1990
22,1990
10,1990
22,1990
22,1990
7,1990
6,1990
4,1990
4,1990
81,1990
81,1990
81,1990
81,1990
97,1990
97,1990
97,1990
97,1990
97,1990
1,1990
1,1990
1,1990
1,1990
1,1990
11,1990
11,1990
11,1990
11,1990
12,1990
12,1990
12,1990
8,1990
36,1990
5,1990
5,1990
23,1990
36,1990
10,1990
5,1990
8,1990
36,1990
20,1990
4,1990
4,1990
37,1990
3,1990
81,1990
81,1990
81,1990
97,1990
97,1990
97,1990
97,1990
97,1990
1,1990
1,1990
1,1990
11,1990
12,1990
12,1990
4,1990
20,1990
84,1990
6,1990
6,1990
6,1990
99,1990
5,1990
20,1990
84,1990
6,1990
7,1990
23,1990
24,1990
38,1990
10,1990
6,1990
7,1990
5,1990
2,1990
81,1990
81,1990
81,1990
81,1990
97,1990
97,1990
97,1990
97,1990
97,1990
1,1990
1,1990
1,1990
1,1990
1,1990
12,1990
12,1990
12,1990
13,1990
13,1990
13,1990
14,1990
15,1990
5,1990
5,1990
6,1990
5,1990
23,1990
5,1990
20,1990
20,1990
4,1990
4,1990
4,1990
4,1990
20,1990
81,1990
81,1990
81,1990
81,1990
97,1990
97,1990
97,1990
97,1990
97,1990
1,1990
1,1990
1,1990
1,1990
1,1990
1,1990
1,1990
1,1990
1,1990
11,1990
11,1990
11,1990
11,1990
12,1990
12,1990
12,1990
13,1990
13,1990
14,1990
27,1990
5,1990
23,1990
4,1990
4,1990
10,1990
5,1990
2,1990
81,1990
81,1990
81,1990
97,1990
97,1990
97,1990
97,1990
97,1990
1,1990
1,1990
1,1990
1,1990
1,1990
1,1990
11,1990
11,1990
11,1990
11,1990
11,1990
11,1990
12,1990
12,1990
13,1990
10,1990
15,1990
5,1990
2,1990
6,1990
5,1990
10,1990
24,1990
22,1990
5,1990
23,1990
81,1990
81,1990
81,1990
81,1990
97,1990
97,1990
97,1990
97,1990
97,1990
1,1990
1,1990
1,1990
1,1990
1,1990
11,1990
11,1990
11,1990
12,1990
12,1990
12,1990
12,1990
13,1990
37,1990
6,1990
95,1990
5,1990
5,1990
5,1990
5,1990
83,1990
10,1990
4,1990
69,1990
91,1990
48,1990
81,1990
81,1990
81,1990
81,1990
97,1990
97,1990
97,1990
97,1990
97,1990
1,1990
1,1990
1,1990
1,1990
1,1990
1,1990
11,1990
11,1990
11,1990
12,1990
7,1990
62,1990
48,1990
8,1990
5,1990
5,1990
5,1990
20,1990
41,1990
5,1990
5,1990
5,1990
8,1990
8,1990
4,1990
2,1990
81,1990
81,1990
81,1990
81,1990
97,1990
97,1990
97,1990
97,1990
97,1990
1,1990
1,1990
1,1990
1,1990
1,1990
1,1990
11,1990
11,1990
11,1990
11,1990
11,1990
12,1990
13,1990
13,1990
13,1990
4,1990
4,1990
4,1990
6,1990
5,1990
6,1990
4,1990
5,1990
4,1990
5,1990
23,1990
81,1990
81,1990
81,1990
81,1990
97,1990
97,1990
97,1990
97,1990
97,1990
1,1990
1,1990
1,1990
1,1990
1,1990
1,1990
11,1990
11,1990
11,1990
11,1990
11,1990
11,1990
11,1990
12,1990
12,1990
12,1990
5,1990
10,1990
5,1990
7,1990
64,1990
6,1990
47,1990
5,1990
3,1990
3,1990
81,1990
81,1990
81,1990
81,1990
97,1990
97,1990
97,1990
1,1990
1,1990
1,1990
1,1990
1,1990
11,1990
11,1990
11,1990
12,1990
12,1990
12,1990
20,1990
13,1990
62,1990
5,1990
10,1990
67,1990
5,1990
5,1990
22,1990
8,1990
20,1990
5,1990
8,1990
22,1990
20,1990
81,1990
81,1990
81,1990
81,1990
97,1990
97,1990
97,1990
1,1990
1,1990
1,1990
1,1990
1,1990
1,1990
11,1990
11,1990
11,1990
12,1990
12,1990
12,1990
3,1990
3,1990
13,1990
3,1990
6,1990
5,1990
5,1990
6,1990
6,1990
91,1990
37,1990
86,1990
20,1990
54,1990
81,1990
81,1990
81,1990
81,1990
97,1990
97,1990
97,1990
1,1990
1,1990
1,1990
1,1990
1,1990
1,1990
11,1990
11,1990
11,1990
12,1990
6,1990
68,1990
4,1990
21,1990
84,1990
5,1990
67,1990
20,1990
20,1990
6,1990
20,1990
5,1990
4,1990
20,1990
37,1990
73,1990
81,1990
81,1990
81,1990
81,1990
97,1990
97,1990
97,1990
1,1990
1,1990
1,1990
1,1990
1,1990
1,1990
11,1990
11,1990
11,1990
11,1990
6,1990
5,1990
5,1990
7,1990
91,1990
5,1990
20,1990
80,1990
20,1990
5,1990
8,1990
20,1990
4,1990
4,1990
4,1990
54,1990
81,1990
81,1990
81,1990
81,1990
1,1990
1,1990
1,1990
1,1990
1,1990
11,1990
11,1990
11,1990
12,1990
12,1990
13,1990
14,1990
17,1990
5,1990
20,1990
5,1990
8,1990
20,1990
37,1990
6,1990
23,1990
10,1990
6,1990
6,1990
20,1990
7,1990
81,1990
81,1990
81,1990
81,1990
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
11,2009
4,2009
4,2009
24,2009
22,2009
20,2009
3,2009
4,2009
2,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
11,2009
11,2009
11,2009
11,2009
20,2009
20,2009
11,2009
20,2009
5,2009
20,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
11,2009
11,2009
12,2009
20,2009
31,2009
40,2009
4,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
11,2009
11,2009
11,2009
11,2009
11,2009
11,2009
51,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
11,2009
11,2009
11,2009
11,2009
11,2009
11,2009
9,2009
6,2009
4,2009
4,2009
4,2009
4,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
11,2009
11,2009
11,2009
11,2009
11,2009
3,2009
3,2009
23,2009
3,2009
4,2009
4,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
11,2009
11,2009
11,2009
11,2009
11,2009
6,2009
23,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
11,2009
11,2009
11,2009
11,2009
11,2009
11,2009
11,2009
4,2009
4,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
11,2009
5,2009
9,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
11,2009
11,2009
11,2009
22,2009
36,2009
25,2009
54,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
11,2009
11,2009
13,2009
23,2009
5,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
31,2009
23,2009
4,2009
4,2009
4,2009
4,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
3,2009
11,2009
11,2009
11,2009
12,2009
7,2009
31,2009
44,2009
4,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
23,2009
6,2009
23,2009
4,2009
4,2009
23,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
11,2009
12,2009
3,2009
8,2009
73,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
1,2009
11,2009
11,2009
3,2009
6,2009
60,2009
3,2009
3,2009
3,2009
1,1989
1,1989
1,1989
1,1989
1,1989
1,1989
11,1989
11,1989
11,1989
12,1989
12,1989
13,1989
14,1989
15,1989
91,1989
4,1989
4,1989
86,1989
22,1989
69,1989
2,1989
86,1989
5,1989
83,1989
4,1989
4,1989
81,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
11,1989
11,1989
11,1989
11,1989
11,1989
11,1989
12,1989
12,1989
12,1989
20,1989
69,1989
62,1989
20,1989
7,1989
5,1989
6,1989
5,1989
20,1989
6,1989
2,1989
3,1989
20,1989
10,1989
10,1989
81,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
11,1989
12,1989
12,1989
12,1989
12,1989
13,1989
13,1989
13,1989
14,1989
14,1989
14,1989
14,1989
14,1989
25,1989
10,1989
6,1989
5,1989
5,1989
4,1989
6,1989
6,1989
6,1989
8,1989
10,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
1,1989
1,1989
1,1989
11,1989
11,1989
11,1989
11,1989
11,1989
11,1989
12,1989
12,1989
13,1989
13,1989
5,1989
6,1989
10,1989
20,1989
62,1989
22,1989
6,1989
7,1989
10,1989
37,1989
7,1989
81,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
1,1989
11,1989
11,1989
11,1989
5,1989
15,1989
69,1989
91,1989
4,1989
20,1989
22,1989
5,1989
10,1989
23,1989
23,1989
91,1989
5,1989
37,1989
7,1989
23,1989
6,1989
68,1989
4,1989
20,1989
81,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
1,1989
1,1989
11,1989
12,1989
5,1989
13,1989
24,1989
5,1989
20,1989
10,1989
20,1989
20,1989
2,1989
20,1989
10,1989
6,1989
20,1989
20,1989
22,1989
2,1989
3,1989
3,1989
2,1989
10,1989
81,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
1,1989
1,1989
11,1989
11,1989
11,1989
12,1989
12,1989
12,1989
13,1989
13,1989
5,1989
62,1989
5,1989
6,1989
5,1989
5,1989
22,1989
5,1989
5,1989
5,1989
8,1989
8,1989
6,1989
24,1989
81,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
1,1989
1,1989
11,1989
11,1989
11,1989
11,1989
12,1989
12,1989
12,1989
12,1989
6,1989
5,1989
66,1989
5,1989
5,1989
20,1989
5,1989
20,1989
64,1989
21,1989
7,1989
5,1989
20,1989
6,1989
81,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
1,1989
11,1989
11,1989
11,1989
11,1989
11,1989
11,1989
12,1989
13,1989
69,1989
5,1989
20,1989
10,1989
6,1989
20,1989
44,1989
5,1989
20,1989
25,1989
10,1989
4,1989
5,1989
10,1989
6,1989
81,1989
81,1989
81,1989
2,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
1,1989
1,1989
1,1989
1,1989
1,1989
11,1989
11,1989
11,1989
11,1989
12,1989
14,1989
4,1989
6,1989
21,1989
6,1989
6,1989
6,1989
3,1989
10,1989
36,1989
5,1989
10,1989
36,1989
8,1989
81,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
1,1989
1,1989
1,1989
1,1989
11,1989
11,1989
11,1989
11,1989
11,1989
11,1989
11,1989
12,1989
13,1989
5,1989
36,1989
20,1989
4,1989
4,1989
20,1989
23,1989
20,1989
64,1989
4,1989
20,1989
81,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
1,1989
1,1989
11,1989
11,1989
11,1989
12,1989
12,1989
22,1989
5,1989
5,1989
5,1989
6,1989
21,1989
23,1989
5,1989
43,1989
20,1989
5,1989
69,1989
6,1989
10,1989
37,1989
20,1989
7,1989
2,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
1,1989
1,1989
11,1989
11,1989
11,1989
11,1989
11,1989
12,1989
12,1989
12,1989
12,1989
12,1989
25,1989
25,1989
4,1989
2,1989
3,1989
4,1989
4,1989
22,1989
5,1989
20,1989
10,1989
10,1989
81,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
1,1989
11,1989
11,1989
11,1989
11,1989
12,1989
12,1989
12,1989
5,1989
20,1989
5,1989
20,1989
4,1989
20,1989
48,1989
5,1989
20,1989
7,1989
6,1989
6,1989
20,1989
10,1989
22,1989
4,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
1,1989
1,1989
11,1989
11,1989
11,1989
11,1989
11,1989
12,1989
2,1989
4,1989
5,1989
5,1989
5,1989
6,1989
5,1989
6,1989
4,1989
5,1989
22,1989
23,1989
95,1989
6,1989
4,1989
8,1989
81,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1989
1,1989
1,1989
1,1989
12,1989
13,1989
14,1989
16,1989
20,1989
10,1989
20,1989
4,1989
4,1989
20,1989
4,1989
20,1989
21,1989
20,1989
4,1989
20,1989
4,1989
4,1989
10,1989
4,1989
54,1989
10,1989
81,1989
81,1989
81,1989
81,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
97,1989
1,1988
1,1988
1,1988
1,1988
1,1988
11,1988
11,1988
11,1988
13,1988
5,1988
7,1988
83,1988
22,1988
22,1988
23,1988
5,1988
2,1988
8,1988
5,1988
5,1988
5,1988
5,1988
5,1988
83,1988
6,1988
10,1988
81,1988
81,1988
81,1988
81,1988
97,1988
1,1988
1,1988
11,1988
11,1988
11,1988
11,1988
11,1988
11,1988
12,1988
12,1988
12,1988
12,1988
12,1988
12,1988
12,1988
13,1988
13,1988
5,1988
62,1988
6,1988
5,1988
69,1988
6,1988
6,1988
6,1988
22,1988
96,1988
81,1988
81,1988
81,1988
1,1988
1,1988
1,1988
11,1988
11,1988
11,1988
11,1988
12,1988
13,1988
16,1988
20,1988
4,1988
69,1988
6,1988
6,1988
86,1988
4,1988
5,1988
5,1988
23,1988
5,1988
5,1988
22,1988
4,1988
20,1988
37,1988
81,1988
81,1988
81,1988
81,1988
96,1988
1,1988
1,1988
1,1988
11,1988
11,1988
11,1988
12,1988
13,1988
13,1988
14,1988
14,1988
14,1988
14,1988
15,1988
16,1988
16,1988
5,1988
6,1988
5,1988
5,1988
5,1988
5,1988
3,1988
23,1988
10,1988
22,1988
81,1988
81,1988
81,1988
81,1988
96,1988
1,1988
1,1988
1,1988
11,1988
11,1988
12,1988
12,1988
12,1988
60,1988
10,1988
13,1988
13,1988
15,1988
5,1988
6,1988
22,1988
7,1988
5,1988
5,1988
37,1988
5,1988
5,1988
10,1988
80,1988
83,1988
4,1988
81,1988
81,1988
81,1988
81,1988
97,1988
1,1988
1,1988
11,1988
11,1988
11,1988
11,1988
12,1988
12,1988
20,1988
6,1988
86,1988
20,1988
4,1988
25,1988
5,1988
10,1988
20,1988
6,1988
20,1988
5,1988
22,1988
22,1988
10,1988
5,1988
29,1988
25,1988
73,1988
81,1988
81,1988
81,1988
81,1988
1,1988
1,1988
1,1988
11,1988
11,1988
11,1988
11,1988
11,1988
11,1988
12,1988
12,1988
12,1988
12,1988
13,1988
13,1988
62,1988
8,1988
86,1988
6,1988
22,1988
10,1988
5,1988
23,1988
5,1988
95,1988
20,1988
81,1988
81,1988
81,1988
97,1988
96,1988
1,1988
1,1988
1,1988
1,1988
1,1988
11,1988
11,1988
11,1988
11,1988
11,1988
11,1988
11,1988
12,1988
12,1988
12,1988
12,1988
60,1988
13,1988
60,1988
7,1988
91,1988
64,1988
5,1988
8,1988
41,1988
22,1988
81,1988
81,1988
81,1988
81,1988
97,1988
1,1988
1,1988
1,1988
1,1988
1,1988
11,1988
11,1988
11,1988
11,1988
11,1988
11,1988
11,1988
12,1988
12,1988
12,1988
12,1988
13,1988
14,1988
8,1988
37,1988
20,1988
5,1988
20,1988
5,1988
20,1988
20,1988
81,1988
81,1988
81,1988
81,1988
97,1988
1,1988
1,1988
1,1988
1,1988
11,1988
11,1988
13,1988
13,1988
13,1988
14,1988
14,1988
14,1988
15,1988
23,1988
100,1988
23,1988
10,1988
5,1988
86,1988
25,1988
5,1988
37,1988
4,1988
4,1988
5,1988
5,1988
81,1988
81,1988
81,1988
81,1988
97,1988
1,1988
1,1988
1,1988
1,1988
1,1988
11,1988
11,1988
11,1988
11,1988
11,1988
5,1988
37,1988
6,1988
2,1988
2,1988
38,1988
5,1988
5,1988
20,1988
44,1988
5,1988
69,1988
98,1988
5,1988
3,1988
3,1988
81,1988
81,1988
81,1988
81,1988
97,1988
1,1988
1,1988
1,1988
1,1988
1,1988
1,1988
1,1988
1,1988
11,1988
4,1988
12,1988
12,1988
12,1988
5,1988
5,1988
8,1988
5,1988
83,1988
5,1988
5,1988
21,1988
5,1988
5,1988
6,1988
8,1988
5,1988
81,1988
81,1988
81,1988
81,1988
97,1988
1,1988
1,1988
1,1988
1,1988
1,1988
1,1988
11,1988
12,1988
12,1988
12,1988
15,1988
17,1988
5,1988
20,1988
25,1988
64,1988
20,1988
8,1988
21,1988
5,1988
91,1988
20,1988
86,1988
101,1988
5,1988
5,1988
81,1988
81,1988
81,1988
81,1988
97,1988
1,1988
1,1988
1,1988
1,1988
1,1988
1,1988
1,1988
1,1988
1,1988
11,1988
11,1988
12,1988
12,1988
13,1988
36,1988
83,1988
5,1988
83,1988
5,1988
5,1988
5,1988
6,1988
20,1988
22,1988
83,1988
37,1988
81,1988
81,1988
81,1988
81,1988
97,1988
1,1988
1,1988
1,1988
1,1988
1,1988
1,1988
11,1988
11,1988
11,1988
11,1988
11,1988
11,1988
12,1988
12,1988
12,1988
13,1988
13,1988
25,1988
80,1988
23,1988
100,1988
4,1988
20,1988
10,1988
20,1988
100,1988
81,1988
81,1988
81,1988
81,1988
97,1988
1,1988
1,1988
1,1988
1,1988
11,1988
11,1988
12,1988
60,1988
60,1988
60,1988
10,1988
69,1988
20,1988
20,1988
86,1988
5,1988
5,1988
4,1988
4,1988
5,1988
8,1988
4,1988
4,1988
7,1988
86,1988
4,1988
81,1988
81,1988
81,1988
81,1988
97,1988
1,1987
1,1987
1,1987
1,1987
11,1987
11,1987
12,1987
20,1987
13,1987
13,1987
14,1987
16,1987
25,1987
5,1987
10,1987
24,1987
5,1987
54,1987
22,1987
101,1987
101,1987
2,1987
54,1987
1,1987
1,1987
1,1987
1,1987
12,1987
60,1987
12,1987
12,1987
12,1987
13,1987
60,1987
60,1987
16,1987
101,1987
5,1987
8,1987
8,1987
20,1987
6,1987
6,1987
101,1987
5,1987
10,1987
10,1987
64,1987
82,1987
22,1987
1,1987
1,1987
11,1987
11,1987
11,1987
12,1987
13,1987
13,1987
14,1987
15,1987
5,1987
25,1987
67,1987
3,1987
3,1987
5,1987
43,1987
95,1987
7,1987
23,1987
21,1987
8,1987
5,1987
101,1987
6,1987
3,1987
1,1987
1,1987
1,1987
11,1987
12,1987
12,1987
12,1987
12,1987
5,1987
13,1987
14,1987
14,1987
17,1987
25,1987
6,1987
5,1987
5,1987
10,1987
10,1987
22,1987
101,1987
10,1987
3,1987
7,1987
54,1987
96,1987
1,1987
1,1987
1,1987
1,1987
11,1987
13,1987
13,1987
13,1987
13,1987
13,1987
13,1987
15,1987
23,1987
8,1987
36,1987
3,1987
6,1987
6,1987
101,1987
3,1987
10,1987
3,1987
7,1987
6,1987
3,1987
3,1987
1,1987
1,1987
1,1987
11,1987
13,1987
14,1987
14,1987
16,1987
16,1987
22,1987
62,1987
5,1987
101,1987
6,1987
5,1987
101,1987
43,1987
5,1987
25,1987
5,1987
101,1987
24,1987
36,1987
5,1987
101,1987
10,1987
1,1987
1,1987
11,1987
12,1987
12,1987
12,1987
13,1987
15,1987
16,1987
5,1987
62,1987
5,1987
22,1987
5,1987
69,1987
5,1987
6,1987
101,1987
5,1987
5,1987
101,1987
3,1987
